brand,platform,post_url,post_date,post_time,post_type,video_length_seconds,caption_text,hashtags,likes,comments,shares,saves,views,impressions,engagement_rate_manual,visual_style,caption_tone,cta_type,has_creator_collab,creator_handle,has_music_audio,audio_description,emoji_count_in_caption,caption_word_count,mentions_count,is_paid_partnership,notes,content_pillar,collaboration,content_mix_funnel,sku,content_theme
Cazadores,Instagram,https://www.instagram.com/p/DSAwWYUDyvt/,2025-12-08,13:02,Carousel,0,"T’is the season to turn your espresso martini cocktails into a Manny’s Xocolath.

#TequilaCAZADORES #RealTequilaForRealPeople #HolidayCocktails #CocktailRecipes",#TequilaCAZADORES #RealTequilaForRealPeople #HolidayCocktails #CocktailRecipes,45,0,0,0,0,0,,,Casual / Conversational,None,No,,No,,0,17,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Cazadores,Instagram,https://www.instagram.com/p/DV6aYL4lEA_/,2026-03-15,13:00,Static Image,0,"Classy, spunky, and sharp. Are we talking cocktails or friendship trios? 

Tag your 21+ trio ✨

 #TequilaCAZADORES #RealTequilaForRealPeople #EveryFriendGroup",#TequilaCAZADORES #RealTequilaForRealPeople #EveryFriendGroup,44,0,0,0,0,0,,,Casual / Conversational,Tag a friend,No,,No,,1,19,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Cazadores,Instagram,https://www.instagram.com/reel/DQryqeLCQM1/,2025-11-05,13:07,Reel,0,"4 ingredients, 1 bold Tequila CAZADORES Blood Orange Margarita.

#TequilaCAZADORES #RealTequilaForRealPeople #Margarita #CocktailRecipe",#TequilaCAZADORES #RealTequilaForRealPeople #Margarita #CocktailRecipe,42,2,0,0,0,0,,,Bold / Edgy,None,No,,Yes,,0,13,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Hornitos,Instagram,https://www.instagram.com/reel/DUhVnktDPBw/,2026-02-08,21:48,Reel,0,For your repeat watch! 🍋‍🟩🍋‍🟩🍋‍🟩 #thetequiladetodos,#thetequiladetodos,42,0,0,0,0,0,,,Casual / Conversational,None,No,,Yes,,3,6,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Hornitos,Instagram,https://www.instagram.com/reel/DRJRRSvFWKe/,2025-11-17,17:58,Reel,0,"Friendsgiving is better with our 100% fresh-pressed agave tequila — for everyone you know, everyone they know, and everyone coming together to celebrate.
#TequiladeTodos #HornitosTequila",#TequiladeTodos #HornitosTequila,39,2,0,0,0,0,,,Playful / Fun,None,No,,Yes,,0,25,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Lunazul,Instagram,https://www.instagram.com/p/DV4Gox9icEG/,2026-03-14,15:30,Static Image,0,"Courtside or couch-side, we’re raising a glass with Luna tonight.",,37,3,0,0,0,0,,,Casual / Conversational,None,No,,No,,0,10,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Cazadores,Instagram,https://www.instagram.com/p/DTOAAo1CS4S/,2026-01-07,13:00,Static Image,0,"May your 2026 be as golden as Tequila CAZADORES Añejo.🌟

#TequilaCAZADORES #RealTequilaForRealPeople #NewYear #2026",#TequilaCAZADORES #RealTequilaForRealPeople #NewYear #2026,40,0,0,0,0,0,,,Aspirational / Lifestyle,None,No,,No,,1,14,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Milagro,Instagram,https://www.instagram.com/p/DRfg-TGEqjg/,2025-11-25,15:12,Carousel,0,"Hosting tomorrow? Start with the Hot Honey Pumpkin Margarita featuring Milagro Tequila.

HOT HONEY PUMPKIN MARGARITA
1 Part Milagro Tequila
1/2 Part Hot Honey
1/4 Part Fresh Lime Juice
1 Tbsp Pumpkin Purée
1/4 Part Orange Liqueur
Sparkling Cider (Top)
Cinnamon Stick (Garnish)

Combine all ingredients (except sparkling cider) in a shaker with ice and shake until chilled. Strain into a glass over fresh ice and top with sparkling cider.
Garnish with a cinnamon stick.

📷 foulmouthgourmet",,38,1,0,0,0,0,,,Casual / Conversational,None,No,,No,,1,77,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Cazadores,Instagram,https://www.instagram.com/p/DS-jQOyE2ql/,2026-01-01,13:00,Static Image,0,"Bienvenidos 2026, and welcome back Tequila CAZADORES cocktails.

#TequilaCAZADORES #RealTequilaForRealPeople #NewYearsDay #2026",#TequilaCAZADORES #RealTequilaForRealPeople #NewYearsDay #2026,39,0,0,0,0,0,,,Casual / Conversational,None,No,,No,,0,12,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Lunazul,Instagram,https://www.instagram.com/p/DUviJYGgOTH/,2026-02-14,10:05,Carousel,0,"Love letters don’t get better than this. Happy Valentine’s Day to you and yours. With love, Lunazul",,38,0,0,0,0,0,,,Casual / Conversational,None,No,,No,,0,17,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Hornitos,Instagram,https://www.instagram.com/reel/DUg8YjXkz4H/,2026-02-08,18:06,Reel,0,"Share with your watch party friends 📺 Then invite them over!
As the tequila de todos, we want todos to enjoy the halftime show. We've done all we can do, you're ready.",,37,1,0,0,0,0,,,Playful / Fun,None,No,,Yes,,1,32,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Cazadores,Instagram,https://www.instagram.com/p/DPovXGADhkg/,2025-10-10,13:09,Static Image,0,"You know it’s the weekend when a Tequila CAZADORES Añejo Old Fashioned is in hand. 🥃🎉

2 oz Tequila CAZADORES® Añejo
2 bar spoons of sugar
1 orange slice
4 dashes of bitters

#TequilaCAZADORES #RealTequilaForRealPeople #TequilaCocktail",#TequilaCAZADORES #RealTequilaForRealPeople #TequilaCocktail,37,1,0,0,0,0,,,Casual / Conversational,None,No,,No,,2,36,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Cazadores,Instagram,https://www.instagram.com/p/DVjWOtYFHZZ/,2026-03-06,13:01,Static Image,0,"We like our espresso hot on Fridays, and shaken with CAZADORES® Café Liqueur on Saturdays.

#TequilaCAZADORES #RealTequilaForRealPeople #WeekintheLife",#TequilaCAZADORES #RealTequilaForRealPeople #WeekintheLife,37,0,0,0,0,0,,,Casual / Conversational,None,No,,No,,0,18,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Hornitos,Instagram,https://www.instagram.com/p/DSe35R0khT0/,2025-12-20,17:55,Static Image,0,"Spicy Margarita: The perfect fiery kick to heat up your holiday celebrations with your spicy friends and their spicy friends! 🌶️🔥
#CocktailTime #SpicyMargaritacocktail #TequilaCocktails #TequiladeTodos",#CocktailTime #SpicyMargaritacocktail #TequilaCocktails #TequiladeTodos,34,2,0,0,0,0,,,Aspirational / Lifestyle,None,No,,No,,3,25,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Espolon,Instagram,https://www.instagram.com/reel/DVzW5x3jxUG/,2026-03-12,19:15,Reel,0,"If lost, please return to the nearest dive bar.",,32,3,0,0,0,0,,,Casual / Conversational,None,No,,Yes,,0,9,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Cazadores,Instagram,https://www.instagram.com/p/DU3kqDhmsCe/,2026-02-17,13:01,Static Image,0,"Extra Añejo for those extra special occasions. ✨

#TequilaCAZADORES #RealTequilaForRealPeople #ExtraAñejo",#TequilaCAZADORES #RealTequilaForRealPeople #ExtraAñejo,35,0,0,0,0,0,,,Casual / Conversational,None,No,,No,,1,11,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Cazadores,Instagram,https://www.instagram.com/p/DUBf6ltj7HB/,2026-01-27,13:01,Carousel,0,"Are you in the mood for a sweet Tequila CAZADORES Highland Margarita, or a Spicy Jalapeño? 🍋‍🟩

#TequilaCAZADORES #RealTequilaForRealPeople #ThisOrThat #Margarita",#TequilaCAZADORES #RealTequilaForRealPeople #ThisOrThat #Margarita,35,0,0,0,0,0,,,Humorous / Meme,None,No,,No,,1,21,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Milagro,Instagram,https://www.instagram.com/p/DRc2fczkojV/,2025-11-24,14:23,Static Image,0,"Same mood, different spirit. A Milagro Tequila Old Fashioned is sweet, slow, and sun-warmed – perfect for the holiday season.",,33,1,0,0,0,0,,,Humorous / Meme,None,No,,No,,0,20,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Milagro,Instagram,https://www.instagram.com/p/DTdyMC2jH6D/,2026-01-14,14:00,Static Image,0,A cocktail worth noting (and sipping.) The Gallito.,,33,0,0,0,0,0,,,Casual / Conversational,None,No,,No,,0,8,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Cazadores,Instagram,https://www.instagram.com/p/DRKrhbeCUpb/,2025-11-17,13:01,Carousel,0,"Add our Tequila CAZADORES Mexican Old Fashioned to your hosting menu and thank us later. ¡Salud!

#TequilaCAZADORES #RealTequilaForRealPeople #Friendsgiving #Thanksgiving",#TequilaCAZADORES #RealTequilaForRealPeople #Friendsgiving #Thanksgiving,33,0,0,0,0,0,,,Casual / Conversational,None,No,,No,,0,20,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Milagro,Instagram,https://www.instagram.com/reel/DUbvGMNkpYU/,2026-02-06,17:34,Reel,0,"This weekend, toast with Milagro in your glass, to good times and great friends.",,30,2,0,0,0,0,,,Playful / Fun,None,No,,Yes,,0,14,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Cazadores,Instagram,https://www.instagram.com/p/DT3Mv1FjXBl/,2026-01-23,13:01,Carousel,0,"Weekend plans? We got a Tequila CAZADORES cocktail for that.

#TequilaCAZADORES #RealTequilaForRealPeople #CocktailRecipes",#TequilaCAZADORES #RealTequilaForRealPeople #CocktailRecipes,32,0,0,0,0,0,,,Casual / Conversational,None,No,,No,,0,13,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Hornitos,Instagram,https://www.instagram.com/reel/DSbedyPkvmL/,2025-12-19,17:59,Reel,0,Be the host of the toast! 🍹 Which Hornitos cocktail would you serve to your friends this season? #TequiladeTodos,#TequiladeTodos,28,3,0,0,0,0,,,Casual / Conversational,None,No,,Yes,,1,19,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Cazadores,Instagram,https://www.instagram.com/p/DVysDZsmu6B/,2026-03-12,13:01,Carousel,0,"The aftermath of a chatty dinner with amigos.

#TequilaCAZADORES #RealTequilaForRealPeople #DinnerDrinks",#TequilaCAZADORES #RealTequilaForRealPeople #DinnerDrinks,31,0,0,0,0,0,,,Casual / Conversational,None,No,,No,,0,11,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Hornitos,Instagram,https://www.instagram.com/reel/DRioY05FP3i/,2025-11-27,17:10,Reel,0,"Ready to shake things up? 
Watch how to make the ultimate classic margarita - your taste buds will thank you!
#TequiladeTodos",#TequiladeTodos,30,0,0,0,0,0,,,Educational / Informative,None,No,,Yes,,0,21,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Hornitos,Instagram,https://www.instagram.com/reel/DR6rar4ARx9/,2025-12-06,17:50,Reel,0,"From bartenders behind the bar to those at your kitchen counter, Hornitos tequila brings everyone together. Celebrating craft and community today and always.✨
#NationalBartenderDay #Hornitostequila #TequiladeTodos",#NationalBartenderDay #Hornitostequila #TequiladeTodos,30,0,0,0,0,0,,,Casual / Conversational,None,No,,Yes,,1,26,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Hornitos,Instagram,https://www.instagram.com/reel/DStsBiDitrP/,2025-12-26,17:55,Reel,0,"Sip the season with this Peppermint Patty cocktail - Chocolatey, creamy and with a Hornitos twist.✨ #TequiladeTodos

Peppermint Patty Recipe:
1 Part Hornitos Reposado Tequila
3/4 Parts peppermint schnapps
4 Parts hot chocolate
The most important part : Top with whipped cream!",#TequiladeTodos,27,3,0,0,0,0,,,Casual / Conversational,None,No,,Yes,,1,42,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Hornitos,Instagram,https://www.instagram.com/reel/DSqmoghFJAk/,2025-12-25,17:50,Reel,0,Feeling thirsty?🍹Learn how to make a Tequila Sunrise in seconds,,29,1,0,0,0,0,,,Educational / Informative,None,No,,Yes,,1,10,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Cazadores,Instagram,https://www.instagram.com/p/DSagTNeEkVo/,2025-12-18,13:02,Carousel,0,"Make a Tequila CAZADORES Posada Ponche and be everyone’s favorite primo tonight.

#TequilaCAZADORES #RealTequilaForRealPeople #LasPosadas #CocktailRecipes",#TequilaCAZADORES #RealTequilaForRealPeople #LasPosadas #CocktailRecipes,30,0,0,0,0,0,,,Casual / Conversational,None,No,,No,,0,16,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Cazadores,Instagram,https://www.instagram.com/p/DUoIC8mkpkg/,2026-02-11,13:02,Static Image,0,"When we find a time that *actually* works for everyone, we celebrate with Tequila CAZADORES Cantarito. 

#TequilaCAZADORES #RealTequilaForRealPeople #GirlsNight",#TequilaCAZADORES #RealTequilaForRealPeople #GirlsNight,29,0,0,0,0,0,,,Playful / Fun,None,No,,No,,0,19,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Casamigos,Instagram,https://www.instagram.com/reel/DRDM6afEw6c/,2025-11-14,15:19,Reel,0,"The countdown is on ⚽ 
 
We’re celebrating the upcoming FIFA World Cup 26™ Final Draw (December 5th) with a draw of our own - the Casamigos Margarita Draw. Starting today, you’ll help us build a fan-made margarita, one vote at a time.
 
Head to our Stories to cast your first vote 🍹",,0,28,0,0,0,0,,,Bold / Edgy,None,No,,Yes,,2,52,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Cazadores,Instagram,https://www.instagram.com/reel/DQKN-34iWPa/,2025-10-23,13:11,Reel,0,"A special cheers with Tequila CAZADORES Cristalino to la música pa’ la gente.

#TequilaCAZADORES #RealTequilaForRealPeople #AwardShow #WatchParty",#TequilaCAZADORES #RealTequilaForRealPeople #AwardShow #WatchParty,27,1,0,0,0,0,,,Playful / Fun,None,No,,Yes,,0,17,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Cazadores,Instagram,https://www.instagram.com/p/DTimZwRE55l/,2026-01-15,13:01,Static Image,0,"Nothing like making old gossip feel new over Tequila CAZADORES. 

#TequilaCAZADORES #RealTequilaForRealPeople #NewYear #Chisme",#TequilaCAZADORES #RealTequilaForRealPeople #NewYear #Chisme,27,0,0,0,0,0,,,Casual / Conversational,None,No,,No,,0,14,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Hornitos,Instagram,https://www.instagram.com/p/DU-AOJyjZeY/,2026-02-20,17:50,Static Image,0,"National Margarita Day + Hornitos = The only plan you need.
#TheTequilaDeTodos",#TheTequilaDeTodos,25,0,0,0,0,0,,,Casual / Conversational,None,No,,No,,0,12,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Cazadores,Instagram,https://www.instagram.com/p/DRh2y4JEgka/,2025-11-26,13:02,Carousel,0,"It’s a 10/10 time when you’re cheersing with a Tequila CAZADORES Espresso Martini Cocktail. 

#TequilaCAZADORES #RealTequilaForRealPeople #EspressoMartiniCocktail",#TequilaCAZADORES #RealTequilaForRealPeople #EspressoMartiniCocktail,24,1,0,0,0,0,,,Playful / Fun,None,No,,No,,0,17,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Cazadores,Instagram,https://www.instagram.com/p/DSVWr-hkwIW/,2025-12-16,13:02,Carousel,0,"Holiday planning, but make it ✨fun✨with Tequila CAZADORES. 

#TequilaCAZADORES #RealTequilaForRealPeople #HolidayHosting",#TequilaCAZADORES #RealTequilaForRealPeople #HolidayHosting,24,1,0,0,0,0,,,Playful / Fun,None,No,,No,,2,11,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Cazadores,Instagram,https://www.instagram.com/p/DUWGb2Aj7BG/,2026-02-04,13:02,Static Image,0,"A Tequila CAZADORES Spicy Jalapeño Marg, or it didn’t happen. 

#TequilaCAZADORES #RealTequilaForRealPeople #SpicyMarg",#TequilaCAZADORES #RealTequilaForRealPeople #SpicyMarg,25,0,0,0,0,0,,,Casual / Conversational,None,No,,No,,0,13,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Casamigos,Instagram,https://www.instagram.com/p/DUG9IGxE7Ac/,2026-01-29,15:52,Carousel,0,Scenes from Sundance,,0,19,0,0,0,0,,,Casual / Conversational,None,No,,No,,0,3,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Cazadores,Instagram,https://www.instagram.com/reel/DSLCzDGjSEP/,2025-12-12,13:00,Reel,0,"Which of our holiday cocktails will be your new go-to this season?

#TequilaCAZADORES #RealTequilaForRealPeople #HolidayCocktails",#TequilaCAZADORES #RealTequilaForRealPeople #HolidayCocktails,18,1,0,0,0,0,,,Casual / Conversational,None,No,,Yes,,0,15,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Casamigos,Instagram,https://www.instagram.com/reel/DQptZPhksDh/,2025-11-04,17:44,Reel,0,"Game day in Miami, Casa Style 🏈",,0,17,0,0,0,0,,,Casual / Conversational,None,No,,Yes,,1,7,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Cazadores,Instagram,https://www.instagram.com/reel/DSkyvIHERcL/,2025-12-22,13:00,Reel,0,"Might we suggest a Tequila CAZADORES Cristalita?

#TequilaCAZADORES #RealTequilaForRealPeople #HolidayCocktails",#TequilaCAZADORES #RealTequilaForRealPeople #HolidayCocktails,12,0,0,0,0,0,,,Casual / Conversational,None,No,,Yes,,0,10,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Casamigos,Instagram,https://www.instagram.com/p/DQXScIjFVeq/,2025-10-28,15:00,Static Image,0,Our Halloween reading list,,0,10,0,0,0,0,,,Casual / Conversational,None,No,,No,,0,4,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Casamigos,Instagram,https://www.instagram.com/reel/DQe48majzUf/,2025-10-31,13:58,Reel,0,Haunted House of Friends - Ireland edition 🎃,,0,10,0,0,0,0,,,Casual / Conversational,None,No,,Yes,,1,8,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Cazadores,Instagram,https://www.instagram.com/p/DRVD1-8k-hl/,2025-11-21,13:46,Static Image,0,"Don’t forget these Tequila CAZADORES cocktail essentials on your last minute grocery run. 🍋‍🟩

#TequilaCAZADORES #RealTequilaForRealPeople",#TequilaCAZADORES #RealTequilaForRealPeople,10,0,0,0,0,0,,,Casual / Conversational,None,No,,No,,1,16,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Casamigos,Instagram,https://www.instagram.com/reel/DPb1apxCc_8/,2025-10-05,12:52,Reel,0,Your tailgate MVP: Casamigos Margaritas,,0,6,0,0,0,0,,,Casual / Conversational,None,No,,Yes,,0,5,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Casamigos,Instagram,https://www.instagram.com/p/DP4f70xEmZG/,2025-10-16,16:02,Carousel,0,"Desert days, Casa nights🥃",,0,6,0,0,0,0,,,Casual / Conversational,None,No,,No,,1,4,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Casamigos,Instagram,https://www.instagram.com/p/DQffw-DEqah/,2025-10-31,19:31,Carousel,0,Kicking off Halloween weekend with pizzaslime 👻🍕,,0,5,0,0,0,0,,,Casual / Conversational,None,No,,No,,2,7,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Casamigos,Instagram,https://www.instagram.com/reel/DQzuYbmEtp9/,2025-11-08,15:04,Reel,0,Golden hour called – we answered,,0,5,0,0,0,0,,,Aspirational / Lifestyle,None,No,,Yes,,0,6,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Casamigos,Instagram,https://www.instagram.com/reel/DS8M4evFGs1/,2025-12-31,15:07,Reel,0,"Margs at midnight just made sense 🍋‍🟩🪩​
Happy New Year!​
​
Anything Goes With My Casamigos",,0,5,0,0,0,0,,,Casual / Conversational,None,No,,Yes,,1,16,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Jose Cuervo,Instagram,https://www.instagram.com/p/DVzvUvSDYz3/,2026-03-12,22:48,Carousel,0,"If you were at @nascar, you already know 🔥Drop a 🏁below if you got under 30 seconds!! 👇#iykyk 

As the official tequila of @nascar, we didn’t just show up, we sparked the moment with Margs in hand!

Daytona hits different with Cuervo 🥃⚡",#iykyk,110,5,9,2,0,4991,2.52,,Humorous / Meme,Comment below,Yes,@nascar,No,,5,43,2,No,"Imported from Sprout Social — Post Performance (Cuervo) October 1, 2025 - March 16, 2026.csv",The Front Row,Cuervo,Entertain,Especial,Meme/Humor
Jose Cuervo,Instagram,https://www.instagram.com/reel/DVrc-nUDw9M/,2026-03-09,17:37,Reel,0,"Were you at @nascar Daytona?! 🏁 Did you see that finish?!?! Let us know what you thought below 👇🔥

Together we raised a little hell and sparked the moment with @devilsreserve pineapple jalapeño infused tequila and @josecuervotequila!",,50,2,11,2,3435,3435,1.89,,Casual / Conversational,Comment below,Yes,@nascar,Yes,,3,37,3,No,"Imported from Sprout Social — Post Performance (Cuervo) October 1, 2025 - March 16, 2026.csv",The Front Row,Partner,Entertain,,Partner
Jose Cuervo,Instagram,https://www.instagram.com/p/DVi3mQWlLOh/,2026-03-06,08:34,Carousel,0,"If you were at @nascar, you already know 🔥Drop a 🏁below if you got under 30 seconds!! 👇#iykyk 

As the official tequila of @nascar, we didn’t just show up, we sparked the moment with Margs in hand!

Daytona hits different with Cuervo 🥃⚡",#iykyk,31,1,0,0,0,672,4.76,,Humorous / Meme,Comment below,Yes,@nascar,No,,5,43,2,No,"Imported from Sprout Social — Post Performance (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Jose Cuervo,Instagram,https://www.instagram.com/p/DVbS-YNFOQJ/,2026-03-03,09:59,Carousel,0,"Are you ready to get these summer vibes going?! This is your sign to order a Cuervo marg this weekend 🍹✨

Check out our marg recipes in the link in bio!",,74,2,0,3,0,5822,1.36,,Casual / Conversational,Link in bio,No,,No,,2,31,0,No,"Imported from Sprout Social — Post Performance (Cuervo) October 1, 2025 - March 16, 2026.csv",The Ritual,Cuervo,Convince,,Product/Lifestyle
Jose Cuervo,Instagram,https://www.instagram.com/p/DVSIfV8ja_J/,2026-02-27,20:34,Carousel,0,"Who should ride with us next?! Let us know in the comments below 👇🏁

As the official tequila of @nascar, we’re not just at the race… we’re turning race days into unforgettable moments ⚡🏎️

@taylor_williams.3 @clarke.y @vincentgigantee",,104,7,8,3,0,6305,1.93,,Casual / Conversational,Comment below,Yes,@nascar,No,,5,37,4,No,"Imported from Sprout Social — Post Performance (Cuervo) October 1, 2025 - March 16, 2026.csv",The Front Row,Cuervo,Entertain,,Partner
Jose Cuervo,Instagram,https://www.instagram.com/p/DVEpuEdDziZ/,2026-02-22,14:55,Carousel,0,"National Marg Day should really be National *Cuervo Marg Day 👀 we all know who does it best 😏🥃

Drop your go-to below or put us on to your own creation 👇",,91,5,14,8,0,6108,1.93,,Casual / Conversational,None,No,,No,,4,32,0,No,"Imported from Sprout Social — Post Performance (Cuervo) October 1, 2025 - March 16, 2026.csv",The Pulse,Cuervo,Educate,,Product/Lifestyle
Jose Cuervo,Instagram,https://www.instagram.com/p/DUlMrQgjNfW/,2026-02-10,09:45,Carousel,0,"AKAMBA IS COMING SOON…. April 25, 2026

A one-of-a-kind celebration hosted by Cuervo in the heart of Tequila, Mexico. Bringing together culture, sound, and the tequila that’s been at the center of unforgettable moments!

See you in the fields 🎶",,614,21,97,13,0,26574,2.8,,Casual / Conversational,None,No,,No,,1,40,0,No,"Imported from Sprout Social — Post Performance (Cuervo) October 1, 2025 - March 16, 2026.csv",The Front Row,Partner,Entertain,,Event/Activation
Jose Cuervo,Instagram,https://www.instagram.com/p/DUeHg8tiYpl/,2026-02-07,15:45,Carousel,0,"Cuervo proudly repurposes the agave used in our tequila-making process — transforming it into everything from cups and straws to fashion and more.

Learn more about our sustainability practices in the link in our bio 🌱",,33,1,0,1,0,2447,1.43,,Educational / Informative,None,No,,No,,1,36,0,No,"Imported from Sprout Social — Post Performance (Cuervo) October 1, 2025 - March 16, 2026.csv",The Craft,Cuervo,Educate,,Brand Heritage / Culture
Jose Cuervo,Instagram,https://www.instagram.com/p/DUR5qa1Ddjb/,2026-02-02,21:53,Carousel,0,"For over 230 years, Cuervo has been bringing people together for the moments that actually matter 🥃✨

Find us out there and be a part of our moments!",,54,0,0,2,0,3218,1.74,,Casual / Conversational,None,No,,No,,2,28,0,No,"Imported from Sprout Social — Post Performance (Cuervo) October 1, 2025 - March 16, 2026.csv",The Craft,Cuervo,Educate,,Brand Heritage / Culture
Jose Cuervo,Instagram,https://www.instagram.com/reel/DULp4hkguTr/,2026-01-31,11:41,Reel,0,"From ground to glass, Cuervo has been leading the charge in tequila sustainability and we took that story straight to New Orleans 🌱✨

Hit the link in bio to learn more about our sustainability practices!",,51,1,7,2,1868,1868,3.27,,Educational / Informative,Link in bio,No,,Yes,,2,35,0,No,"Imported from Sprout Social — Post Performance (Cuervo) October 1, 2025 - March 16, 2026.csv",The Craft,Cuervo,Educate,,Brand Heritage / Culture
Jose Cuervo,Instagram,https://www.instagram.com/p/DUG6nyAEtK6/,2026-01-29,15:30,Carousel,0,"From agave to after-party ♻️

We don’t just craft tequila, we repurpose our agave bagasse into cups and new products that keep the celebration going with less waste. 

That’s how Cuervo does sustainability. 🌱",,40,2,0,0,0,2306,1.82,,Playful / Fun,None,No,,No,,3,34,0,No,"Imported from Sprout Social — Post Performance (Cuervo) October 1, 2025 - March 16, 2026.csv",The Craft,Cuervo,Edutain,,Brand Heritage / Culture
