"Date","Network","Profile","Audience","Net Audience Growth","Audience Gained","Sent Messages (Total)","Published Posts (Total)","Received Messages (Total)","Impressions","Video Views","Engagements","Engagement Rate (per Impression)","Reactions","Comments","Shares","Post Link Clicks","Saves","Other Post Clicks","Other Engagements","Sent posts (X)","Sent Quotes (X)","Sent @Replies (X)","Sent Direct Messages (X)","Sent Posts (Facebook)","Sent Ad Posts (Facebook)","Sent Comments (Facebook)","Sent Ad Comments (Facebook)","Sent Private Messages (Facebook)","Sent Posts (Instagram)","Sent Stories (Instagram)","Sent Reels (Instagram)","Sent Comments (Instagram)","Sent Ad Comments (Instagram)","Sent Posts (Threads)","Sent Quotes (Threads)","Sent Comments (Threads)","Sent Posts (LinkedIn)","Sent Comments (LinkedIn)","Sent Direct Messages (LinkedIn)","Sent Videos (TikTok)","Sent Comments (TikTok)","Sent Pins (Pinterest)","Sent Saves (Pinterest)","Sent Videos (YouTube)","Received Mentions (X)","Received Direct Messages (X)","Received Reposts (X)","Received Quotes (X)","Received New Follower Alerts (X)","Received Wall Posts (Facebook)","Received Comments (Facebook)","Received Ad Comments (Facebook)","Received Private Messages (Facebook)","Received Comments (Instagram)","Received Ad Comments (Instagram)","Received Mentions (Instagram)","Received Media Tags (Instagram)","Received Posts (Threads)","Received Comments (Threads)","Received Comments (LinkedIn)","Received Direct Messages (LinkedIn)","Sent Direct Messages (Instagram)","Received Direct Messages (Instagram)","Received Comments (TikTok)"
"01-05-2026","TikTok","'@devilsreserve","24","0","","0","0","0","6","6","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"01-06-2026","Facebook","Devil's Reserve","173","0","","1","1","0","2","0","0","0%","0","0","0","0","","0","","","","","","1","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"01-06-2026","Instagram","devilsreserve","1,979","0","2","1","1","4","260","29","24","9.23%","21","2","1","","0","","","","","","","","","","","","1","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","1","","","","","0","2",""
"01-06-2026","TikTok","'@devilsreserve","24","0","","0","0","0","3","3","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"01-07-2026","Facebook","Devil's Reserve","173","0","","0","0","0","3","0","0","0%","0","0","0","0","","0","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"01-07-2026","Instagram","devilsreserve","1,980","1","1","2","0","2","179","31","7","3.91%","7","0","0","","0","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","","","","2","1",""
"01-07-2026","TikTok","'@devilsreserve","24","0","","0","0","0","3","3","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"01-08-2026","Facebook","Devil's Reserve","173","0","","3","0","0","8","1","0","0%","0","0","0","0","","0","","","","","","0","3","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"01-08-2026","Instagram","devilsreserve","1,980","0","0","1","0","1","117","25","1","0.85%","1","0","0","","0","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","","","","1","1",""
"01-08-2026","TikTok","'@devilsreserve","24","0","","0","0","0","3","3","2","66.67%","2","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"01-09-2026","Facebook","Devil's Reserve","173","0","","1","1","0","356,776","6,968","0","0%","0","0","0","0","","0","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"01-09-2026","Instagram","devilsreserve","1,980","0","5","2","1","1","550,307","50","7","0%","6","0","1","","0","","","","","","","","","","","","0","0","1","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","1","","","","","1","0",""
"01-09-2026","TikTok","'@devilsreserve","24","0","","1","1","0","100","100","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","1","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"01-10-2026","Facebook","Devil's Reserve","173","0","","0","0","0","390,450","8,822","0","0%","0","0","0","0","","0","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"01-10-2026","Instagram","devilsreserve","1,980","0","0","0","0","3","580,533","263","12","0%","8","0","3","","1","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","2","","","","","0","0",""
"01-10-2026","TikTok","'@devilsreserve","24","0","","0","0","0","76","76","4","5.26%","4","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"01-11-2026","Facebook","Devil's Reserve","174","1","","0","0","0","400,893","10,917","0","0%","0","0","0","0","","0","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"01-11-2026","Instagram","devilsreserve","1,981","1","1","0","0","2","505,526","55","6","0%","1","0","4","","1","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","","","","0","1",""
"01-11-2026","TikTok","'@devilsreserve","24","0","","0","0","0","13","13","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"01-12-2026","Facebook","Devil's Reserve","174","0","","1","1","0","389,123","12,801","1","0%","1","0","0","0","","0","","","","","","1","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"01-12-2026","Instagram","devilsreserve","1,980","-1","2","5","4","1","421,960","109","9","0%","4","0","5","","0","","","","","","","","","","","","1","3","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","","","","1","1",""
"01-12-2026","TikTok","'@devilsreserve","24","0","","0","0","0","4","4","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"01-13-2026","Facebook","Devil's Reserve","175","1","","0","0","2","385,534","15,553","0","0%","0","0","0","0","","0","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","2","0","0","","0","","","","","","","",""
"01-13-2026","Instagram","devilsreserve","1,980","0","4","0","0","0","393,746","84","10","0%","10","0","0","","0","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","","","","0","0",""
"01-13-2026","TikTok","'@devilsreserve","24","0","","0","0","0","2","2","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"01-14-2026","Facebook","Devil's Reserve","175","0","","0","0","0","360,137","12,605","1","0%","1","0","0","0","","0","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"01-14-2026","Instagram","devilsreserve","1,981","1","1","1","1","5","465,888","53","9","0%","5","0","2","","2","","","","","","","","","","","","0","1","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","1","1","","","","","0","1",""
"01-14-2026","TikTok","'@devilsreserve","24","0","","0","0","0","8","8","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"01-15-2026","Facebook","Devil's Reserve","175","0","","1","1","0","295,119","8,174","0","0%","0","0","0","0","","0","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"01-15-2026","Instagram","devilsreserve","1,981","0","2","1","1","12","438,763","29","1","0%","0","0","1","","0","","","","","","","","","","","","0","0","1","0","0","","","","","","","","","","","","","","","","","","","","","0","0","1","0","","","","","0","10",""
"01-15-2026","TikTok","'@devilsreserve","24","0","","1","1","0","114","114","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","1","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"01-16-2026","Facebook","Devil's Reserve","175","0","","0","0","3","321,240","7,042","0","0%","0","0","0","0","","0","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","1","2","0","","0","","","","","","","",""
"01-16-2026","Instagram","devilsreserve","1,981","0","4","0","0","11","475,691","241","11","0%","10","0","1","","0","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","1","0","","","","","0","4",""
"01-16-2026","TikTok","'@devilsreserve","24","0","","0","0","0","15","15","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"01-17-2026","Facebook","Devil's Reserve","175","0","","0","0","0","338,026","9,205","0","0%","0","0","0","0","","0","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"01-17-2026","Instagram","devilsreserve","1,984","3","3","9","5","2","467,927","43","2","0%","2","0","0","","0","","","","","","","","","","","","0","5","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","","","","4","0",""
"01-17-2026","TikTok","'@devilsreserve","24","0","","0","0","0","12","12","2","16.67%","2","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"01-18-2026","Facebook","Devil's Reserve","175","0","","0","0","0","357,767","10,276","0","0%","0","0","0","0","","0","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"01-18-2026","Instagram","devilsreserve","1,984","0","0","0","0","0","459,964","76","3","0%","3","0","0","","0","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","","","","0","0",""
"01-18-2026","TikTok","'@devilsreserve","24","0","","0","0","0","7","7","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"01-19-2026","Facebook","Devil's Reserve","176","1","","0","0","0","346,285","8,037","0","0%","0","0","0","0","","0","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"01-19-2026","Instagram","devilsreserve","1,985","1","1","0","0","1","483,727","51","0","0%","0","0","0","","0","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","1","0","","","","","0","0",""
"01-19-2026","TikTok","'@devilsreserve","24","0","","0","0","0","15","15","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"01-20-2026","Facebook","Devil's Reserve","176","0","","1","1","0","316,862","6,595","0","0%","0","0","0","0","","0","","","","","","1","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"01-20-2026","Instagram","devilsreserve","1,983","-2","1","2","2","5","443,765","71","8","0%","4","0","3","","1","","","","","","","","","","","","1","1","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","1","1","","","","","0","0",""
"01-20-2026","TikTok","'@devilsreserve","24","0","","0","0","0","9","9","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"01-21-2026","Facebook","Devil's Reserve","176","0","","0","0","0","306,934","7,565","0","0%","0","0","0","0","","0","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"01-21-2026","Instagram","devilsreserve","1,982","-1","1","1","1","1","412,307","59","10","0%","7","0","3","","0","","","","","","","","","","","","0","1","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","1","0","","","","","0","0",""
"01-21-2026","TikTok","'@devilsreserve","24","0","","0","0","0","4","4","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"01-22-2026","Facebook","Devil's Reserve","176","0","","0","0","0","330,213","8,407","0","0%","0","0","0","0","","0","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"01-22-2026","Instagram","devilsreserve","1,981","-1","0","1","1","1","417,599","71","2","0%","2","0","0","","0","","","","","","","","","","","","0","1","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","1","0","","","","","0","0",""
"01-22-2026","TikTok","'@devilsreserve","24","0","","0","0","0","11","11","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"01-23-2026","Facebook","Devil's Reserve","176","0","","1","1","1","288,476","5,497","0","0%","0","0","0","0","","0","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","1","0","0","","0","","","","","","","",""
"01-23-2026","Instagram","devilsreserve","1,986","5","5","1","1","3","471,146","21","2","0%","1","0","1","","0","","","","","","","","","","","","0","0","1","0","0","","","","","","","","","","","","","","","","","","","","","2","0","0","0","","","","","0","1",""
"01-23-2026","TikTok","'@devilsreserve","24","0","","0","0","0","2","2","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"01-24-2026","Facebook","Devil's Reserve","176","0","","0","0","0","330,151","9,577","0","0%","0","0","0","0","","0","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"01-24-2026","Instagram","devilsreserve","1,986","0","0","0","0","1","462,820","281","15","0%","13","2","0","","0","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","","","","0","0",""
"01-24-2026","TikTok","'@devilsreserve","24","0","","0","0","0","14","14","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"01-25-2026","Facebook","Devil's Reserve","176","0","","0","0","0","383,630","11,126","0","0%","0","0","0","0","","0","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"01-25-2026","Instagram","devilsreserve","1,991","5","6","0","0","0","488,779","53","1","0%","1","0","0","","0","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","","","","0","0",""
"01-25-2026","TikTok","'@devilsreserve","24","0","","0","0","0","11","11","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"01-26-2026","Facebook","Devil's Reserve","176","0","","1","1","0","396,871","12,667","0","0%","0","0","0","0","","0","","","","","","1","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"01-26-2026","Instagram","devilsreserve","1,992","1","1","3","3","1","422,275","77","34","0.01%","29","0","4","","0","","","","","","","","","","","","1","2","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","","","","0","1",""
"01-26-2026","TikTok","'@devilsreserve","24","0","","0","0","0","6","6","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"01-27-2026","Facebook","Devil's Reserve","176","0","","0","0","0","361,601","11,674","0","0%","0","0","0","0","","0","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"01-27-2026","Instagram","devilsreserve","1,990","-2","0","1","1","2","387,491","101","12","0%","12","0","0","","0","","","","","","","","","","","","0","1","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","","","","0","1",""
"01-27-2026","TikTok","'@devilsreserve","24","0","","0","0","0","5","5","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"01-28-2026","Facebook","Devil's Reserve","176","0","","0","0","0","307,200","7,217","0","0%","0","0","0","0","","0","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"01-28-2026","Instagram","devilsreserve","1,989","-1","0","0","0","2","409,213","87","3","0%","2","0","1","","0","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","1","","","","","0","0",""
"01-28-2026","TikTok","'@devilsreserve","24","0","","0","0","0","4","4","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"01-29-2026","Facebook","Devil's Reserve","176","0","","1","1","0","302,924","7,621","0","0%","0","0","0","0","","0","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"01-29-2026","Instagram","devilsreserve","1,998","9","12","1","1","7","479,095","31","0","0%","0","0","0","","0","","","","","","","","","","","","0","0","1","0","0","","","","","","","","","","","","","","","","","","","","","6","0","0","0","","","","","0","0",""
"01-29-2026","TikTok","'@devilsreserve","24","0","","0","0","0","2","2","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"01-30-2026","Facebook","Devil's Reserve","177","1","","0","0","0","315,158","6,839","0","0%","0","0","0","0","","0","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"01-30-2026","Instagram","devilsreserve","2,012","14","14","1","0","3","461,199","85,254","400","0.09%","217","8","32","","143","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","3","0","0","0","","","","","1","0",""
"01-30-2026","TikTok","'@devilsreserve","24","0","","0","0","0","1","1","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"01-31-2026","Facebook","Devil's Reserve","178","1","","0","0","0","305,025","9,138","0","0%","0","0","0","0","","0","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"01-31-2026","Instagram","devilsreserve","2,012","0","0","0","0","2","380,021","20,959","168","0.04%","98","0","17","","53","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","1","0","","","","","0","0",""
"01-31-2026","TikTok","'@devilsreserve","24","0","","0","0","0","2","2","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"02-01-2026","Facebook","Devil's Reserve","178","0","","0","0","1","680","75","0","0%","0","0","0","0","","0","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","1","0","0","0","0","","0","","","","","","","",""
"02-01-2026","Instagram","devilsreserve","2,012","0","2","0","0","0","1,291","663","26","2.01%","22","0","0","","4","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","","","","0","0",""
"02-01-2026","TikTok","'@devilsreserve","25","1","","0","0","0","4","4","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"02-02-2026","Facebook","Devil's Reserve","178","0","","0","0","0","6","0","0","0%","0","0","0","0","","0","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"02-02-2026","Instagram","devilsreserve","2,012","0","1","1","1","2","1,738","1,461","42","2.42%","38","0","2","","2","","","","","","","","","","","","0","1","0","0","0","","","","","","","","","","","","","","","","","","","","","1","0","1","0","","","","","0","0",""
"02-02-2026","TikTok","'@devilsreserve","25","0","","0","0","0","41","41","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"02-03-2026","Facebook","Devil's Reserve","178","0","","1","1","1","4","0","0","0%","0","0","0","0","","0","","","","","","1","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","1","0","0","0","0","","0","","","","","","","",""
"02-03-2026","Instagram","devilsreserve","2,012","0","2","1","1","1","1,303","1,347","49","3.76%","34","1","3","","11","","","","","","","","","","","","1","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","","","","0","0",""
"02-03-2026","TikTok","'@devilsreserve","25","0","","0","0","0","0","0","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"02-04-2026","Facebook","Devil's Reserve","178","0","","0","0","0","2","0","0","0%","0","0","0","0","","0","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"02-04-2026","Instagram","devilsreserve","2,011","-1","2","0","0","2","506","959","52","10.28%","38","0","3","","11","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","","","","0","0",""
"02-04-2026","TikTok","'@devilsreserve","25","0","","0","0","0","8","8","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"02-05-2026","Facebook","Devil's Reserve","178","0","","1","1","0","4","0","0","0%","0","0","0","0","","0","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"02-05-2026","Instagram","devilsreserve","2,013","2","2","21","1","3","22,540","319","23","0.1%","19","0","0","","4","","","","","","","","","","","","0","0","1","0","0","","","","","","","","","","","","","","","","","","","","","0","0","2","0","","","","","20","1",""
"02-05-2026","TikTok","'@devilsreserve","25","0","","0","0","0","40","40","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"02-06-2026","Facebook","Devil's Reserve","178","0","","0","0","0","4","0","0","0%","0","0","0","0","","0","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"02-06-2026","Instagram","devilsreserve","2,013","0","2","1","0","5","7,045","26,273","20","0.28%","17","0","1","","2","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","2","","","","","1","1",""
"02-06-2026","TikTok","'@devilsreserve","25","0","","0","0","0","2","2","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"02-07-2026","Facebook","Devil's Reserve","178","0","","0","0","0","0","0","0","0%","0","0","0","0","","0","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"02-07-2026","Instagram","devilsreserve","2,016","3","4","0","0","0","1,806","3,664","131","7.25%","116","0","1","","14","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","","","","0","0",""
"02-07-2026","TikTok","'@devilsreserve","25","0","","0","0","0","18","18","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"02-08-2026","Facebook","Devil's Reserve","178","0","","0","0","0","0","0","0","0%","0","0","0","0","","0","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"02-08-2026","Instagram","devilsreserve","2,019","3","3","0","0","1","1,365","1,493","73","5.35%","66","0","0","","7","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","","","","0","0",""
"02-08-2026","TikTok","'@devilsreserve","25","0","","0","0","0","16","16","1","6.25%","1","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"02-09-2026","Facebook","Devil's Reserve","177","-1","","1","1","0","2","0","0","0%","0","0","0","0","","0","","","","","","1","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"02-09-2026","Instagram","devilsreserve","2,019","0","0","1","1","1","994","1,023","50","5.03%","43","0","1","","6","","","","","","","","","","","","1","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","1","0","","","","","0","0",""
"02-09-2026","TikTok","'@devilsreserve","26","1","","0","0","0","1","1","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"02-10-2026","Facebook","Devil's Reserve","177","0","","0","0","0","2","0","0","0%","0","0","0","0","","0","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"02-10-2026","Instagram","devilsreserve","2,021","2","2","3","2","5","1,152","1,059","53","4.6%","43","0","5","","5","","","","","","","","","","","","0","2","0","1","0","","","","","","","","","","","","","","","","","","","","","2","0","0","0","","","","","0","1",""
"02-10-2026","TikTok","'@devilsreserve","26","0","","0","0","0","7","7","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"02-11-2026","Facebook","Devil's Reserve","177","0","","0","0","0","1","0","0","0%","0","0","0","0","","0","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"02-11-2026","Instagram","devilsreserve","2,023","2","2","0","0","2","982","790","37","3.77%","33","3","0","","1","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","1","1","","","","","0","0",""
"02-11-2026","TikTok","'@devilsreserve","26","0","","0","0","0","4","4","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"02-12-2026","Facebook","Devil's Reserve","177","0","","1","1","0","3","1","0","0%","0","0","0","0","","0","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"02-12-2026","Instagram","devilsreserve","2,024","1","1","4","4","4","13,922","550","19","0.14%","12","0","1","","6","","","","","","","","","","","","0","3","1","0","0","","","","","","","","","","","","","","","","","","","","","0","0","1","1","","","","","0","0",""
"02-12-2026","TikTok","'@devilsreserve","26","0","","0","0","0","18","18","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"02-13-2026","Facebook","Devil's Reserve","177","0","","0","0","0","1","0","0","0%","0","0","0","0","","0","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"02-13-2026","Instagram","devilsreserve","2,022","-2","2","4","2","1","10,984","22,386","37","0.34%","27","0","4","","6","","","","","","","","","","","","0","2","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","","","","2","0",""
"02-13-2026","TikTok","'@devilsreserve","26","0","","0","0","0","7","7","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"02-14-2026","Facebook","Devil's Reserve","177","0","","0","0","0","5","2","0","0%","0","0","0","0","","0","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
